Rep,CustomerName,SageId,RegionName,ShippingMethodRequested,DateExpected,OrderId,OrderLineId,SKU,Supplier,Protein,PackDetails,QuantityOrdered,OrderUOM,ShippedItems,ShippedLb,Price,BillingUOM,Rev,Cost,Base,ProfitMargin,Description,SKU_Desc
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2021-09-21,310846.0,1180068.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,3.04,13.47,Pound,40.9488,36.3584,48.64,0.11210096510764651,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Jason Pleym,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2021-09-21,310846.0,1180069.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.04,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jesse Croy,Sunreal Organics,SUNR01,Int Kelowna,Clark - Ground,2021-09-21,310865.0,1180144.0,58122154,TRSM,Charcuterie,~2 Lbs,2.0,Each,2.0,3.83,18.5,Pound,70.855,49.5602,66.8718,0.3005405405405406,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Jesse Croy,Sunreal Organics,SUNR01,Int Kelowna,Clark - Ground,2021-09-21,310865.0,1180145.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.33,25.0,Pound,33.25,23.8203,32.0929,0.2836,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Jesse Croy,Oliver Osoyoos Winery,OLIV04,Int Penticton,Clark - Ground,2021-09-21,310885.0,1180211.0,58122239,TRSM,Charcuterie,~2-3 Lbs,1.0,Each,1.0,1.36,16.0,Pound,21.76,13.7632,18.5232,0.36750000000000005,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Jesse Croy,Oliver Osoyoos Winery,OLIV04,Int Penticton,Clark - Ground,2021-09-21,310885.0,1180212.0,58122148,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.95,18.0,Pound,35.1,24.765,33.3645,0.29444444444444445,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Jesse Croy,Oliver Osoyoos Winery,OLIV04,Int Penticton,Clark - Ground,2021-09-21,310885.0,1180213.0,58122113,TRSM,Charcuterie,~1.5 - 2.5 Lbs,1.0,Each,1.0,2.0,17.0,Pound,34.0,23.36,31.5,0.3129411764705883,Charcuterie Coppa Fresh TRSM,58122113 - Charcuterie Coppa Fresh TRSM
Fraser Mittlestead,Tap & Barrel Shipyards,TAPB03,Vancouver NS,TRSM Delivery - Ground,2021-09-22,310906.0,1180278.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",12.0,Pack,12.0,21.5,10.5,Pound,225.75,154.37,206.185,0.3161904761904762,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
Fraser Mittlestead,Cocktails & Canapes,COCK01,Vancouver E,TRSM Delivery - Ground,2021-09-22,310908.0,1180452.0,58122148,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.93,17.0,Pound,32.81,24.511,32.6942,0.25294117647058834,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Fraser Mittlestead,Cocktails & Canapes,COCK01,Vancouver E,TRSM Delivery - Ground,2021-09-22,310908.0,1180453.0,58122135,TRSM,Charcuterie,~1lb,1.0,Each,1.0,1.82,28.5,Pound,51.87,37.947,50.6688,0.26842105263157884,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
House House,Nada Grocery,NADA01,Vancouver E,TRSM Delivery - Ground,2021-09-22,310944.0,1180405.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,1.0,Pack,1.0,2.86,15.0,Pound,42.9,31.4314,42.0134,0.2673333333333333,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
House House,HOUSE PROMO,HOUS01,TRSM House,,2021-09-22,310945.0,1180406.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",7.0,Case,7.0,21.04,0.0,Each,0.0,213.22,402.85,,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
House House,North Point Brewing,NORT14,Vancouver NS,TRSM Delivery - Ground,2021-09-22,310949.0,1180412.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",5.0,Pack,5.0,6.63,14.0,Pound,92.82,65.1729,92.82,0.2978571428571428,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
House House,Temper Pastry,TEMP02,Vancouver NS,Customer Pickup - VAN,2021-09-22,310958.0,1180443.0,58122148,TRSM,Charcuterie,~2 Lbs,2.0,Each,2.0,3.86,16.94,Pound,65.3884,49.022,65.3884,0.25029515938606856,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Dave Wright,Sechelt Pizza Co,SECH01,Sunshine Coast,Clark - Ground,2021-09-22,310966.0,1180488.0,58122195,TRSM,Charcuterie,~2pc 2-2.5 Lbs Pck,3.0,Pack,3.0,7.75,14.0,Pound,108.5,79.2825,106.0975,0.2692857142857143,Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM
Jesse Croy,Summerhill Winery,SUMM01,Int Kelowna,Clark - Ground,2021-09-22,310972.0,1180510.0,58122147,TRSM,Charcuterie,~2 Lbs,2.0,Each,2.0,4.21,23.0,Pound,96.83,69.2124,93.2936,0.2852173913043478,Charcuterie Elk Goteborg Salami Fresh TRSM,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2021-09-23,310296.0,1180520.0,58122166,TRSM,Charcuterie,~2lbs/pc,4.0,Pack,4.0,7.37,24.15,Pound,177.9855,131.9967,177.8381,0.25838509316770186,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2021-09-23,310296.0,1180524.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,3.0,Each,3.0,7.36,15.0,Pound,110.4,77.7952,104.7328,0.29533333333333345,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2021-09-23,310296.0,1180526.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",6.0,Pack,2.0,2.65,14.15,Pound,37.4975,26.0495,37.471,0.30530035335689054,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2021-09-23,310296.0,1180528.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,6.0,Pack,6.0,4.69,24.5,Pound,114.905,85.1704,114.8581,0.2587755102040816,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Jesse Croy,Harker's Organics,HARK01,Int Penticton,Clark - Ground,2021-09-23,310755.0,1179559.0,58122195,TRSM,Charcuterie,~2pc 2-2.5 Lbs Pck,2.0,Pack,2.0,4.97,15.0,Pound,74.55,50.8431,68.7351,0.318,Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM
Jesse Croy,Tree To Me,TREE02,Int Penticton,Clark - Ground,2021-09-23,310871.0,1180158.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.9,58.13,Each,58.13,35.65,58.13,0.38671942198520565,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,Fraser Valley Poultry,FRAS07,Greater Vancouver,Customer Pickup - VAN,2021-09-23,310951.0,1180420.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.04,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jesse Croy,The Modest Butcher,MODE02,Int Kelowna,Clark - Ground,2021-09-23,311030.0,1180748.0,58122154,TRSM,Charcuterie,~2 Lbs,4.0,Each,4.0,7.68,18.5,Pound,142.08,99.3792,134.0928,0.30054054054054063,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
House House,Ruddy Potato,THER06,Greater Vancouver,Customer Pickup - VAN,2021-09-23,311049.0,1180821.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.9,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
House House,Ruddy Potato,THER06,Greater Vancouver,Customer Pickup - VAN,2021-09-23,311049.0,1180826.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.96,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Gian Linuzzi,Lot 1 Pasta Bar,LOT101,Victoria,Island Point,2021-09-23,311086.0,1181004.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,1.0,Each,1.0,2.42,14.5,Pound,35.09,25.5794,34.4366,0.27103448275862074,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Gian Linuzzi,MOSI,MOSI01,Victoria,Island Point,2021-09-23,311097.0,1181036.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.02,57.55,Each,57.55,35.65,58.13,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Gian Linuzzi,Caffe Fant Dockside - Deli,CAFF02,Victoria,Island Point,2021-09-23,311098.0,1181043.0,58122147,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,2.13,22.5,Pound,47.925,35.0172,47.2008,0.26933333333333326,Charcuterie Elk Goteborg Salami Fresh TRSM,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM
Gian Linuzzi,Caffe Fant Dockside - Deli,CAFF02,Victoria,Island Point,2021-09-23,311098.0,1181044.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.87,24.5,Pound,45.815,33.4917,45.1231,0.26897959183673464,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Gian Linuzzi,MOSI,MOSI01,Victoria,Island Point,2021-09-23,311157.0,1181214.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.7,57.55,Each,57.55,30.27,58.13,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2021-09-23,311159.0,1181216.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",6.0,Pack,6.0,8.73,17.0,Pound,148.41,104.4108,141.0768,0.29647058823529415,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Jason Pleym,Natures Fare Westbank,NATU07,Int Kelowna,Clark - Ground,2021-09-24,310622.0,1179097.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.68,57.55,Each,57.55,30.27,57.55,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Fraser Mittlestead,Foxy Produce,FOXY01,Vancouver NS,TRSM Delivery - Ground,2021-09-24,310705.0,1180657.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.7,57.55,Each,57.55,30.27,57.55,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Fraser Mittlestead,Foxy Produce,FOXY01,Vancouver NS,TRSM Delivery - Ground,2021-09-24,310705.0,1180658.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Fraser Mittlestead,Greens Market- Deli,GREE04,Vancouver W,TRSM Delivery - Ground,2021-09-24,310717.0,1181177.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.72,57.55,Each,57.55,30.27,57.55,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Gian Linuzzi,Gather,GATH01,Haida Gwaii,Clark - Ground,2021-09-24,310775.0,1179639.0,58122120,TRSM,Charcuterie,~.5 Lbs,7.0,Pound,12.0,7.09,25.5,Pound,180.795,132.2285,178.2426,0.26862745098039215,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Dave Wright,Town Square,TOWN02,S2S Pemberton,TRSM Delivery - Ground,2021-09-24,311006.0,1181268.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.49,16.0,Pound,23.84,17.8204,23.84,0.2525,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Jason Pleym,Fresh St Market Whistler #75,FRES09,S2S Whistler,TRSM Delivery - Ground,2021-09-24,311013.0,1180677.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",3.0,Case,3.0,8.98,57.55,Each,172.65,91.38,172.65,0.4707211120764553,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jason Pleym,Fresh St Market Whistler #75,FRES09,S2S Whistler,TRSM Delivery - Ground,2021-09-24,311013.0,1180683.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",4.0,Case,4.0,10.82,57.55,Each,230.2,121.08,230.2,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Dave Wright,Nesters Market Squamish,NEST01,S2S Squamish,TRSM Delivery - Ground,2021-09-24,311014.0,1180698.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,5.44,57.55,Each,115.1,60.54,115.1,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2021-09-24,311060.0,1180869.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,5.46,57.55,Each,115.1,60.54,115.1,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2021-09-24,311060.0,1180884.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2021-09-24,311060.0,1180886.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.04,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Dave Wright,Lonsdale BridgeDeck,LONS03,Vancouver NS,TRSM Delivery - Ground,2021-09-24,311061.0,1180866.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",5.0,Pack,5.0,8.61,10.5,Pound,90.405,61.8198,82.5699,0.3161904761904762,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
Dave Wright,Furry Creek Golf,FURR01,S2S Squamish,TRSM Delivery - Ground,2021-09-24,311075.0,1181094.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",5.0,Pack,5.0,7.42,16.5,Pound,122.43,88.7432,118.72,0.2751515151515152,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Dave Wright,North Arm Farm,NORT01,S2S Pemberton,TRSM Delivery - Ground,2021-09-24,311076.0,1180934.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",5.0,Pack,5.0,7.32,16.5,Pound,120.78,87.5472,117.12,0.27515151515151515,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Dave Wright,North Arm Farm,NORT01,S2S Pemberton,TRSM Delivery - Ground,2021-09-24,311076.0,1180936.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,5.0,Pack,5.0,4.02,29.5,Pound,118.59,73.0032,97.485,0.3844067796610169,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Dave Wright,Stong's Northwoods Deli,STON05,Vancouver NS,TRSM Delivery - Ground,2021-09-24,311164.0,1181232.0,58122135,TRSM,Charcuterie,~1lb,2.0,Each,2.0,3.14,28.5,Pound,89.49,65.469,87.4176,0.26842105263157895,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
Dave Wright,Nicli Edgemont,NICL02,Vancouver NS,TRSM Delivery - Ground,2021-09-24,311166.0,1181235.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,4.0,Each,4.0,9.82,16.0,Pound,157.12,103.7974,138.3638,0.33937500000000004,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Dave Wright,Nesters Whist Meat Dept,NEST02,S2S Whistler,TRSM Delivery - Ground,2021-09-24,311171.0,1181251.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.74,57.55,Each,57.55,30.27,57.55,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Dave Wright,Nesters Whist Meat Dept,NEST02,S2S Whistler,TRSM Delivery - Ground,2021-09-24,311171.0,1181252.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.94,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Dave Wright,Basalt,BASA02,S2S Whistler,TRSM Delivery - Ground,2021-09-24,311174.0,1181266.0,58122113,TRSM,Charcuterie,~1.5 - 2.5 Lbs,1.0,Each,1.0,2.52,17.0,Pound,42.84,29.4336,39.2868,0.31294117647058833,Charcuterie Coppa Fresh TRSM,58122113 - Charcuterie Coppa Fresh TRSM
Dave Wright,Cork & Craft Taphouse,CORK02,S2S Squamish,TRSM Delivery - Ground,2021-09-24,311180.0,1181308.0,58122195,TRSM,Charcuterie,~2pc 2-2.5 Lbs Pck,1.0,Pack,1.0,2.54,13.6,Pound,34.544,25.9842,34.7726,0.24779411764705872,Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM
Jason Pleym,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2021-09-24,311185.0,1181353.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,1.0,Pack,1.0,0.83,24.15,Pound,20.0445,15.0728,20.1275,0.2480331262939958,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Jason Pleym,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2021-09-24,311185.0,1181355.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.47,16.0,Pound,23.52,17.5812,23.52,0.2525,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Retail Meat Shop,Two Rivers Deli,TWOR04,TRSM House,Customer Pickup - VAN,2021-09-24,311187.0,1181385.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.85,11.96,Pound,69.966,69.966,69.966,0.0,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Retail Meat Shop,Two Rivers Deli,TWOR04,TRSM House,Customer Pickup - VAN,2021-09-24,311187.0,1181401.0,58122120,TRSM,Charcuterie,~.5 Lbs,7.0,Each,7.0,4.03,18.65,Pound,75.1595,75.1595,75.1595,0.0,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Jason Pleym,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2021-09-24,311189.0,1181413.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,3.0,Pack,3.0,8.45,16.0,Pound,135.2,92.8655,124.1305,0.313125,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
Jason Pleym,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2021-09-24,311189.0,1181421.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",3.0,Pack,3.0,4.45,17.0,Pound,75.65,53.222,71.2,0.29647058823529415,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
House House,Cafe Orso,CAFE07,Vancouver NS,TRSM Delivery - Ground,2021-09-24,311197.0,1181440.0,58122148,TRSM,Charcuterie,~2 Lbs,3.0,Each,3.0,5.78,19.0,Pound,109.82,73.406,97.9132,0.331578947368421,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
House House,Cafe Orso,CAFE07,Vancouver NS,TRSM Delivery - Ground,2021-09-24,311197.0,1181441.0,58122135,TRSM,Charcuterie,~1lb,3.0,Each,3.0,4.98,27.85,Pound,138.693,103.833,138.6432,0.25134649910233403,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
House House,Parthenon Market,PART02,Vancouver W,TRSM Delivery - Ground,2021-09-24,311233.0,1181631.0,58122135,TRSM,Charcuterie,~1lb,2.0,Each,2.0,3.56,27.84,Pound,99.1104,74.226,99.1104,0.2510775862068966,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
House House,Parthenon Market,PART02,Vancouver W,TRSM Delivery - Ground,2021-09-24,311233.0,1181632.0,58122166,TRSM,Charcuterie,~2lbs/pc,2.0,Pack,2.0,3.64,23.89,Pound,86.9596,65.1924,86.9596,0.2503139388865633,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
House House,Parthenon Market,PART02,Vancouver W,TRSM Delivery - Ground,2021-09-24,311233.0,1181634.0,58122120,TRSM,Charcuterie,~.5 Lbs,3.0,Each,3.0,1.92,24.89,Pound,47.7888,35.808,47.7888,0.25070309361189236,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Jesse Croy,Quails' Gate Winery,QUAI01,Int Kelowna,Clark - Ground,2021-09-24,311236.0,1181639.0,58122239,TRSM,Charcuterie,~2-3 Lbs,4.0,Each,4.0,7.34,15.0,Pound,110.1,74.2808,99.9708,0.3253333333333333,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Jason Pleym,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2021-09-27,311210.0,1181532.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.64,57.55,Each,57.55,30.27,57.55,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
